GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Engine RPM(rpm),Speed (OBD)(mph),Throttle Position(%),Trip Distance(miles),Miles Per Gallon (diesel support in pro version)(mpg)
Thu Dec 03 14:35:04 EST 2015,03-Dec-2015 14:35:04.054,-75.7474249,39.64881879,20.0,10.0,-3.299999952316284,331.2,0.22984336,3.217807,10.840945,0.17198223,1435.75,44.11735588312149,17.647058486938477,11.954778972576491,121.01219177246094
Thu Dec 03 14:35:04 EST 2015,03-Dec-2015 14:35:04.555,-75.7474249,39.64881879,20.0,10.0,-3.299999952316284,331.2,0.8810662,0.5363012,10.457873,0.09021467,1424.0,43.49598467350006,17.647058486938477,11.954778972576491,122.5402603149414
Thu Dec 03 14:35:05 EST 2015,03-Dec-2015 14:35:05.054,-75.74753621,39.64898394,20.25,10.0,-4.5,331.2,1.4939818,5.592855,10.879252,0.27522427,1396.75,42.87461346387863,17.647058486938477,11.967626231930694,124.78527069091797
Thu Dec 03 14:35:05 EST 2015,03-Dec-2015 14:35:05.556,-75.74753621,39.64898394,20.25,10.0,-4.5,331.2,2.0685902,2.9113493,11.18571,0.21594423,1364.75,42.87461346387863,17.647058486938477,11.967626231930694,127.70991516113281
Thu Dec 03 14:35:06 EST 2015,03-Dec-2015 14:35:06.054,-75.74764746,39.64914704,20.25,11.0,-4.900000095367432,331.6,-0.34476504,1.9919758,12.143391,0.27389437,1332.75,42.87461346387863,17.647058486938477,11.980346677931493,133.62564086914063
Thu Dec 03 14:35:06 EST 2015,03-Dec-2015 14:35:06.554,-75.74764746,39.64914704,20.25,11.0,-4.900000095367432,331.6,0.5363012,1.9536686,8.00621,-0.13914865,1301.5,42.2532422542572,17.647058486938477,11.980346677931493,131.6890411376953
Thu Dec 03 14:35:07 EST 2015,03-Dec-2015 14:35:07.054,-75.74775602,39.64929707,19.75,11.0,-4.900000095367432,331.7,1.0342951,2.873042,9.730036,0.0585441,1277.25,41.01049983501434,17.647058486938477,11.992206689403588,72.61363983154297
Thu Dec 03 14:35:07 EST 2015,03-Dec-2015 14:35:07.554,-75.74775602,39.64929707,19.75,11.0,-4.900000095367432,331.7,0.34476504,3.1411927,9.998186,0.08787757,1700.75,41.01049983501434,24.3137264251709,11.992206689403588,33.602012634277344
Thu Dec 03 14:35:08 EST 2015,03-Dec-2015 14:35:08.054,-75.74786356,39.64943918,19.25,11.0,-4.900000095367432,330.3,-0.076614454,3.6391866,8.734048,-0.01645416,1944.5,41.01049983501434,25.882352828979492,12.003565373319702,21.429149627685547
Thu Dec 03 14:35:08 EST 2015,03-Dec-2015 14:35:08.554,-75.74786356,39.64943918,19.25,11.0,-4.900000095367432,330.3,-0.076614454,3.371036,8.389283,-0.05933225,1824.0,40.389128625392914,25.098039627075195,12.003565373319702,23.226585388183594
Thu Dec 03 14:35:09 EST 2015,03-Dec-2015 14:35:09.054,-75.74796671,39.64959328,18.75,11.0,-5.400000095367432,329.5,-0.49799395,3.2944214,9.80665,0.07477981,1701.5,40.389128625392914,18.431373596191406,12.015535605743821,55.59286880493164
Thu Dec 03 14:35:09 EST 2015,03-Dec-2015 14:35:09.554,-75.74796671,39.64959328,18.75,11.0,-5.400000095367432,329.5,0.38307226,2.9496565,8.925584,-0.021963477,1685.75,40.389128625392914,17.254901885986328,12.015535605743821,123.19380950927734
Thu Dec 03 14:35:10 EST 2015,03-Dec-2015 14:35:10.054,-75.74809468,39.64972239,18.75,9.0,-5.0,327.0,0.0,3.2944214,8.887277,-0.014819324,1807.75,40.389128625392914,22.352941513061523,12.026756809762787,28.117881774902344
Thu Dec 03 14:35:10 EST 2015,03-Dec-2015 14:35:10.553,-75.74809468,39.64972239,18.75,9.0,-5.0,327.0,0.49799395,3.0262709,9.308656,0.018070996,1767.0,40.389128625392914,22.352941513061523,12.026756809762787,32.78756332397461
Thu Dec 03 14:35:11 EST 2015,03-Dec-2015 14:35:11.055,-75.74821982,39.64985707,18.5,9.0,-4.400000095367432,326.9,0.19153613,3.86903,9.615114,0.075689375,1685.75,40.389128625392914,21.568628311157227,12.038197270514274,35.756717681884766
Thu Dec 03 14:35:11 EST 2015,03-Dec-2015 14:35:11.554,-75.74821982,39.64985707,18.5,9.0,-4.400000095367432,326.9,0.30645782,3.6008794,9.883265,0.09170824,1694.5,40.389128625392914,22.352941513061523,12.038197270514274,30.373226165771484
Thu Dec 03 14:35:12 EST 2015,03-Dec-2015 14:35:12.054,-75.74833585,39.65001054,18.75,9.0,-4.800000190734863,327.3,0.076614454,3.2561142,8.42759,-0.05999428,1704.5,41.63187104463577,22.745098114013672,12.050460240305597,38.217613220214844
Thu Dec 03 14:35:12 EST 2015,03-Dec-2015 14:35:12.554,-75.74833585,39.65001054,18.75,9.0,-4.800000190734863,327.3,-0.11492168,3.86903,9.308656,0.04666072,1710.75,41.63187104463577,25.098039627075195,12.050460240305597,26.323463439941406
Thu Dec 03 14:35:13 EST 2015,03-Dec-2015 14:35:13.056,-75.74845408,39.65015778,18.75,9.0,-5.699999809265137,328.1,0.22984336,3.0262709,9.193734,-0.033504486,1725.75,41.01049983501434,25.098039627075195,12.06241625067139,24.885099411010742
Thu Dec 03 14:35:13 EST 2015,03-Dec-2015 14:35:13.554,-75.74845408,39.65015778,18.75,9.0,-5.699999809265137,328.1,0.22984336,3.9456444,10.0748005,0.12219232,1749.0,42.2532422542572,25.490196228027344,12.06241625067139,25.8448543548584
Thu Dec 03 14:35:14 EST 2015,03-Dec-2015 14:35:14.054,-75.74857063,39.65030395,19.0,4.0,-6.199999809265137,328.6,1.4556746,4.903325,9.998186,0.1638065,1758.5,42.2532422542572,27.45098114013672,12.07426204008516,24.45844078063965
Thu Dec 03 14:35:14 EST 2015,03-Dec-2015 14:35:14.553,-75.74857063,39.65030395,19.0,4.0,-6.199999809265137,328.6,1.532289,3.4859576,7.086837,-0.16091192,1785.75,42.2532422542572,22.352941513061523,12.07426204008516,29.290834426879883
Thu Dec 03 14:35:15 EST 2015,03-Dec-2015 14:35:15.054,-75.74868409,39.65046196,19.5,4.0,-6.199999809265137,329.3,0.0,3.4093432,10.036493,0.09950513,1782.75,42.2532422542572,18.823530197143555,12.086730044550677,68.07025146484375
Thu Dec 03 14:35:15 EST 2015,03-Dec-2015 14:35:15.554,-75.74868409,39.65046196,19.5,4.0,-6.199999809265137,329.3,0.30645782,3.1794999,9.5385,0.044395506,1783.5,43.49598467350006,20.784313201904297,12.086730044550677,47.97622299194336
Thu Dec 03 14:35:16 EST 2015,03-Dec-2015 14:35:16.054,-75.74880301,39.65060933,19.5,5.0,-6.5,329.2,-0.038307227,3.7541082,10.151415,0.12230283,1786.5,43.49598467350006,23.92156982421875,12.098713313861595,25.25448989868164
Thu Dec 03 14:35:16 EST 2015,03-Dec-2015 14:35:16.554,-75.74880301,39.65060933,19.5,5.0,-6.5,329.2,0.11492168,3.4859576,9.423578,0.04329449,1787.5,42.87461346387863,23.52941131591797,12.098713313861595,36.90038299560547
Thu Dec 03 14:35:17 EST 2015,03-Dec-2015 14:35:17.054,-75.74891794,39.65076403,19.75,4.0,-7.099999904632568,330.3,0.0,3.4859576,9.270349,0.028592527,1802.25,44.11735588312149,22.745098114013672,12.111021320170948,34.80143737792969
Thu Dec 03 14:35:17 EST 2015,03-Dec-2015 14:35:17.554,-75.74891794,39.65076403,19.75,4.0,-7.099999904632568,330.3,0.5363012,3.715801,10.113108,0.1186412,1811.5,43.49598467350006,24.3137264251709,12.111021320170948,28.724794387817383
Thu Dec 03 14:35:18 EST 2015,03-Dec-2015 14:35:18.054,-75.74902391,39.65090968,19.75,6.0,-6.800000190734863,330.9,0.076614454,3.6391866,9.11712,0.019702733,1818.75,43.49598467350006,21.960784912109375,12.122549483615444,47.113014221191406
Thu Dec 03 14:35:18 EST 2015,03-Dec-2015 14:35:18.554,-75.74902391,39.65090968,19.75,6.0,-6.800000190734863,330.9,0.2681506,3.1028855,9.193734,0.008493662,1818.75,44.73872709274292,18.823530197143555,12.122549483615444,72.48272705078125
Thu Dec 03 14:35:19 EST 2015,03-Dec-2015 14:35:19.054,-75.74914056,39.65107,20.0,6.0,-7.199999809265137,330.8,-0.22984336,3.4859576,9.423578,0.043495476,1820.25,44.73872709274292,23.52941131591797,12.135239115156537,30.789892196655273
Thu Dec 03 14:35:19 EST 2015,03-Dec-2015 14:35:19.554,-75.74914056,39.65107,20.0,6.0,-7.199999809265137,330.8,-0.11492168,3.6391866,9.653421,0.07070631,1811.5,44.73872709274292,17.647058486938477,12.135239115156537,156.9718017578125
Thu Dec 03 14:35:20 EST 2015,03-Dec-2015 14:35:20.054,-75.74924906,39.65123613,20.25,5.0,-7.199999809265137,332.0,0.6895301,2.9113493,9.768343,0.060412586,1764.75,44.73872709274292,17.254901885986328,12.14807807831005,170.0093231201172
Thu Dec 03 14:35:20 EST 2015,03-Dec-2015 14:35:20.554,-75.74924906,39.65123613,20.25,5.0,-7.199999809265137,332.0,-0.22984336,2.528277,9.691729,0.040275514,1758.5,44.11735588312149,17.254901885986328,12.14807807831005,155.2679443359375
Thu Dec 03 14:35:21 EST 2015,03-Dec-2015 14:35:21.054,-75.7493577,39.65139496,20.0,5.0,-7.300000190734863,332.2,0.61291564,3.1794999,9.883265,0.079161346,1738.25,44.11735588312149,20.39215660095215,12.160472602140885,56.698970794677734
Thu Dec 03 14:35:21 EST 2015,03-Dec-2015 14:35:21.554,-75.7493577,39.65139496,20.0,5.0,-7.300000190734863,332.2,-0.6895301,3.1028855,9.308656,0.021689355,1889.75,42.87461346387863,21.176471710205078,12.160472602140885,50.00135040283203
Thu Dec 03 14:35:22 EST 2015,03-Dec-2015 14:35:22.054,-75.74946375,39.65155383,19.75,5.0,-7.099999904632568,332.5,-0.11492168,3.1411927,8.42759,-0.064109385,1839.0,42.87461346387863,19.60784339904785,12.172806682223836,59.22779083251953
Thu Dec 03 14:35:22 EST 2015,03-Dec-2015 14:35:22.554,-75.74946375,39.65155383,19.75,5.0,-7.099999904632568,332.5,1.1109096,3.2944214,11.568783,0.25038666,1734.25,42.87461346387863,17.254901885986328,12.172806682223836,154.2157440185547
Thu Dec 03 14:35:23 EST 2015,03-Dec-2015 14:35:23.053,-75.7495723,39.65170262,19.5,5.0,-7.199999809265137,331.5,0.6512229,2.7581203,10.113108,0.089609444,1706.25,42.87461346387863,17.254901885986328,12.184592027889721,158.7074737548828
Thu Dec 03 14:35:23 EST 2015,03-Dec-2015 14:35:23.554,-75.7495723,39.65170262,19.5,5.0,-7.199999809265137,331.5,0.842759,3.1794999,9.423578,0.036446154,1676.5,42.2532422542572,17.254901885986328,12.184592027889721,159.50454711914063
Thu Dec 03 14:35:24 EST 2015,03-Dec-2015 14:35:24.055,-75.7496817,39.65185345,19.25,4.0,-7.199999809265137,331.1,0.34476504,3.1411927,9.232041,0.0136886835,1657.75,41.63187104463577,18.039215087890625,12.196521964481917,119.6460952758789
Thu Dec 03 14:35:24 EST 2015,03-Dec-2015 14:35:24.554,-75.7496817,39.65185345,19.25,4.0,-7.199999809265137,331.1,0.0,3.1794999,9.883265,0.07731861,1783.5,41.01049983501434,19.215686798095703,12.196521964481917,66.16136932373047
Thu Dec 03 14:35:25 EST 2015,03-Dec-2015 14:35:25.054,-75.74978715,39.65199854,18.75,5.0,-7.400000095367432,330.7,-0.2681506,2.9113493,9.155427,-0.0012940764,1748.25,41.01049983501434,20.0,12.208002721065327,52.120452880859375
Thu Dec 03 14:35:25 EST 2015,03-Dec-2015 14:35:25.554,-75.74978715,39.65199854,18.75,5.0,-7.400000095367432,330.7,0.22984336,3.2944214,9.155427,0.011133015,1646.75,41.01049983501434,19.60784339904785,12.208002721065327,54.292137145996094
Thu Dec 03 14:35:26 EST 2015,03-Dec-2015 14:35:26.054,-75.74988709,39.65214053,18.5,5.0,-7.800000190734863,331.1,0.34476504,3.371036,9.653421,0.061905086,1642.0,40.389128625392914,17.254901885986328,12.219155185135719,117.55134582519531
Thu Dec 03 14:35:26 EST 2015,03-Dec-2015 14:35:26.554,-75.74988709,39.65214053,18.5,5.0,-7.800000190734863,331.1,0.0,2.528277,9.959879,0.06647867,1634.25,40.389128625392914,17.254901885986328,12.219155185135719,156.60231018066406
Thu Dec 03 14:35:27 EST 2015,03-Dec-2015 14:35:27.055,-75.7499913,39.65228404,18.25,4.0,-8.0,331.2,0.038307227,3.1794999,9.921572,0.08104378,1575.75,39.767757415771484,17.254901885986328,12.230509128365725,158.4910888671875
Thu Dec 03 14:35:27 EST 2015,03-Dec-2015 14:35:27.556,-75.7499913,39.65228404,18.25,4.0,-8.0,331.2,0.842759,3.217807,9.615114,0.056128323,1559.25,39.146386206150055,17.254901885986328,12.230509128365725,154.9349822998047
Thu Dec 03 14:35:28 EST 2015,03-Dec-2015 14:35:28.054,-75.75009447,39.65242409,18.0,5.0,-8.5,331.1,0.91937345,3.5242648,9.040505,0.012538314,1539.0,39.146386206150055,18.039215087890625,12.241628407633357,99.9468994140625
Thu Dec 03 14:35:28 EST 2015,03-Dec-2015 14:35:28.554,-75.75009447,39.65242409,18.0,5.0,-8.5,331.1,0.80445176,4.2521024,9.5385,0.08671433,1522.5,39.146386206150055,18.039215087890625,12.241628407633357,100.62069702148438
Thu Dec 03 14:35:29 EST 2015,03-Dec-2015 14:35:29.055,-75.75019418,39.65255959,17.5,4.0,-8.5,331.5,0.61291564,3.86903,9.80665,0.09546143,1482.75,37.903643786907196,19.215686798095703,12.25238265407063,99.47061157226563
Thu Dec 03 14:35:29 EST 2015,03-Dec-2015 14:35:29.554,-75.75019418,39.65255959,17.5,4.0,-8.5,331.5,-0.11492168,4.367024,8.887277,0.028471768,1827.25,37.903643786907196,25.882352828979492,12.25238265407063,20.974720001220703
Thu Dec 03 14:35:30 EST 2015,03-Dec-2015 14:35:30.054,-75.75028157,39.65269602,17.0,4.0,-8.5,333.2,0.0,3.217807,9.691729,0.0599733,1796.0,37.28227257728577,27.05882453918457,12.262885644144149,19.98313331604004
Thu Dec 03 14:35:30 EST 2015,03-Dec-2015 14:35:30.554,-75.75028157,39.65269602,17.0,4.0,-8.5,333.2,-0.4213795,4.213795,9.461885,0.07571095,1782.75,38.525014996528625,27.05882453918457,12.262885644144149,20.48604393005371
Thu Dec 03 14:35:31 EST 2015,03-Dec-2015 14:35:31.055,-75.75037176,39.65283319,17.0,5.0,-8.399999618530273,333.3,0.038307227,4.367024,9.921572,0.12401527,1789.0,38.525014996528625,28.627450942993164,12.273501225512746,19.92110252380371
Thu Dec 03 14:35:31 EST 2015,03-Dec-2015 14:35:31.554,-75.75037176,39.65283319,17.0,5.0,-8.399999618530273,333.3,-0.5746084,3.9839516,9.768343,0.09597832,1777.25,37.903643786907196,28.627450942993164,12.273501225512746,19.778623580932617
Thu Dec 03 14:35:32 EST 2015,03-Dec-2015 14:35:32.054,-75.75045866,39.65297475,17.25,5.0,-8.399999618530273,334.1,-0.076614454,3.2561142,9.193734,0.013251662,1768.75,39.146386206150055,28.627450942993164,12.284311175011794,20.45509910583496
Thu Dec 03 14:35:32 EST 2015,03-Dec-2015 14:35:32.554,-75.75045866,39.65297475,17.25,5.0,-8.399999618530273,334.1,-0.22984336,3.9073372,9.576807,0.073616564,1748.25,40.389128625392914,28.627450942993164,12.284311175011794,21.567543029785156
Thu Dec 03 14:35:33 EST 2015,03-Dec-2015 14:35:33.054,-75.75053894,39.65310819,17.25,5.0,-8.199999809265137,335.3,0.0,3.7924154,9.5385,0.06535715,1741.25,39.767757415771484,28.235294342041016,12.294464539484807,21.345352172851563
Thu Dec 03 14:35:33 EST 2015,03-Dec-2015 14:35:33.554,-75.75053894,39.65310819,17.25,5.0,-8.199999809265137,335.3,-0.2681506,3.9073372,9.308656,0.048461974,1750.0,39.767757415771484,29.019607543945313,12.294464539484807,21.235734939575195
Thu Dec 03 14:35:34 EST 2015,03-Dec-2015 14:35:34.054,-75.75061967,39.65326765,17.75,5.0,-8.100000381469727,336.8,-0.34476504,4.2904096,8.925584,0.029113472,1871.75,41.01049983501434,30.58823585510254,12.306278329267343,20.555831909179688
Thu Dec 03 14:35:34 EST 2015,03-Dec-2015 14:35:34.557,-75.75061967,39.65326765,17.75,5.0,-8.100000381469727,336.8,-0.19153613,3.9456444,9.5385,0.071409285,2418.75,41.01049983501434,31.372549057006836,12.306278329267343,15.141512870788574
Thu Dec 03 14:35:35 EST 2015,03-Dec-2015 14:35:35.055,-75.75069847,39.65343542,18.25,5.0,-8.0,338.1,-1.0342951,3.5625722,9.193734,0.029596388,2396.0,42.2532422542572,23.52941131591797,12.318592261434333,21.72129249572754
Thu Dec 03 14:35:35 EST 2015,03-Dec-2015 14:35:35.554,-75.75069847,39.65343542,18.25,5.0,-8.0,338.1,-0.076614454,3.7924154,8.42759,-0.038911164,1807.75,42.2532422542572,21.960784912109375,12.318592261434333,34.3740234375
Thu Dec 03 14:35:36 EST 2015,03-Dec-2015 14:35:36.054,-75.75077426,39.65361861,19.25,4.0,-9.899999618530273,340.9,0.38307226,4.213795,9.385271,0.068434894,1764.75,42.2532422542572,21.960784912109375,12.331861441852197,35.25155258178711
Thu Dec 03 14:35:36 EST 2015,03-Dec-2015 14:35:36.555,-75.75077426,39.65361861,19.25,4.0,-9.899999618530273,340.9,0.6895301,4.1371803,9.232041,0.052652657,1772.5,42.2532422542572,25.490196228027344,12.331861441852197,24.1167049407959
Thu Dec 03 14:35:37 EST 2015,03-Dec-2015 14:35:37.054,-75.75085322,39.65378411,19.5,4.0,-11.899999618530273,342.7,-1.1875241,2.9496565,13.177686,0.40084368,1767.75,42.2532422542572,17.254901885986328,12.344030783092876,72.78596496582031
Thu Dec 03 14:35:37 EST 2015,03-Dec-2015 14:35:37.554,-75.75085322,39.65378411,19.5,4.0,-11.899999618530273,342.7,0.11492168,2.9879637,8.504205,-0.062082708,1891.25,42.2532422542572,19.215686798095703,12.344030783092876,55.743804931640625
Thu Dec 03 14:35:38 EST 2015,03-Dec-2015 14:35:38.053,-75.75092082,39.65394844,19.5,4.0,-12.399999618530273,343.9,0.7661445,3.6008794,9.576807,0.06487614,1884.25,43.49598467350006,18.431373596191406,12.355927534882312,60.0861701965332
Thu Dec 03 14:35:38 EST 2015,03-Dec-2015 14:35:38.554,-75.75092082,39.65394844,19.5,4.0,-12.399999618530273,343.9,0.7661445,3.2561142,9.921572,0.08630711,1726.5,43.49598467350006,17.254901885986328,12.355927534882312,162.58609008789063
Thu Dec 03 14:35:39 EST 2015,03-Dec-2015 14:35:39.054,-75.7509601,39.65411877,19.25,4.0,-11.0,344.9,0.80445176,3.1411927,9.653421,0.057068884,1675.75,42.87461346387863,17.254901885986328,12.367863397332144,158.7074737548828
Thu Dec 03 14:35:39 EST 2015,03-Dec-2015 14:35:39.554,-75.7509601,39.65411877,19.25,4.0,-11.0,344.9,0.49799395,2.9879637,9.5385,0.039177477,1682.0,42.2532422542572,17.254901885986328,12.367863397332144,157.4263153076172
Thu Dec 03 14:35:40 EST 2015,03-Dec-2015 14:35:40.057,-75.75101156,39.65428688,19.25,4.0,-11.5,346.0,1.0726024,3.1028855,9.423578,0.036236227,1639.75,42.2532422542572,18.039215087890625,12.379781482209069,119.92523956298828
Thu Dec 03 14:35:40 EST 2015,03-Dec-2015 14:35:40.554,-75.75101156,39.65428688,19.25,4.0,-11.5,346.0,1.1109096,2.834735,10.189722,0.10308367,1604.5,41.01049983501434,18.039215087890625,12.379781482209069,96.7868881225586
Thu Dec 03 14:35:41 EST 2015,03-Dec-2015 14:35:41.054,-75.75105686,39.65445218,18.75,5.0,-9.899999618530273,346.9,0.30645782,3.4093432,10.534488,0.1481219,1566.25,41.01049983501434,18.039215087890625,12.391438829350022,97.52267456054688
Thu Dec 03 14:35:41 EST 2015,03-Dec-2015 14:35:41.555,-75.75105686,39.65445218,18.75,5.0,-9.899999618530273,346.9,0.6895301,3.5242648,9.232041,0.028773725,1536.5,39.767757415771484,18.039215087890625,12.391438829350022,97.8213882446289
Thu Dec 03 14:35:42 EST 2015,03-Dec-2015 14:35:42.054,-75.75110521,39.65460071,18.0,5.0,-9.600000381469727,348.2,0.38307226,3.4476504,9.653421,0.06464285,1519.5,39.146386206150055,18.039215087890625,12.402005818686007,99.9468994140625
Thu Dec 03 14:35:42 EST 2015,03-Dec-2015 14:35:42.554,-75.75110521,39.65460071,18.0,5.0,-9.600000381469727,348.2,1.1492168,2.7581203,9.461885,0.030463755,1485.0,38.525014996528625,18.039215087890625,12.402005818686007,100.37694549560547
Thu Dec 03 14:35:43 EST 2015,03-Dec-2015 14:35:43.054,-75.7511379,39.65474945,17.25,4.0,-9.100000381469727,349.9,1.3790601,3.0262709,9.768343,0.070880234,1435.0,37.903643786907196,17.647058486938477,12.412413995037355,102.01116180419922
Thu Dec 03 14:35:43 EST 2015,03-Dec-2015 14:35:43.554,-75.7511379,39.65474945,17.25,4.0,-9.100000381469727,349.9,1.8770541,2.2601264,11.109096,0.19035763,1392.75,37.28227257728577,17.647058486938477,12.412413995037355,106.34414672851563
Thu Dec 03 14:35:44 EST 2015,03-Dec-2015 14:35:44.054,-75.75115826,39.65489489,16.5,4.0,-8.5,351.5,0.842759,2.183512,9.959879,0.061934292,1357.0,36.03953015804291,17.647058486938477,12.422506915762483,108.19564819335938
Thu Dec 03 14:35:44 EST 2015,03-Dec-2015 14:35:44.556,-75.75115826,39.65489489,16.5,4.0,-8.5,351.5,1.4939818,2.834735,10.726024,0.06088835,1323.25,35.41815894842148,17.647058486938477,12.422506915762483,111.29618072509766
Thu Dec 03 14:35:45 EST 2015,03-Dec-2015 14:35:45.054,-75.75118547,39.65504204,16.5,5.0,-8.5,352.5,1.0342951,1.8004397,9.500193,0.010279715,1261.5,32.93267410993576,17.647058486938477,12.43276220498683,110.73751068115234
Thu Dec 03 14:35:45 EST 2015,03-Dec-2015 14:35:45.554,-75.75118547,39.65504204,16.5,5.0,-8.5,352.5,2.719813,2.336741,10.419566,0.14227265,1187.5,32.31130290031433,17.254901885986328,12.43276220498683,110.14291381835938
Thu Dec 03 14:35:46 EST 2015,03-Dec-2015 14:35:46.055,-75.7512042,39.65518685,16.25,5.0,-8.300000190734863,353.1,2.7581203,2.0685902,9.615114,0.06023687,1103.0,32.31130290031433,17.254901885986328,12.442802978164764,120.77824401855469
Thu Dec 03 14:35:46 EST 2015,03-Dec-2015 14:35:46.554,-75.7512042,39.65518685,16.25,5.0,-8.300000190734863,353.1,3.9073372,0.91937345,10.496181,0.1645189,920.25,30.447189271450043,16.86274528503418,12.442802978164764,125.2731704711914
Thu Dec 03 14:35:47 EST 2015,03-Dec-2015 14:35:47.054,-75.75121204,39.65532889,16.0,6.0,-8.100000381469727,355.3,3.4476504,1.7621324,9.80665,0.09375316,934.25,27.961704432964325,16.86274528503418,12.452611457723378,137.85780334472656
Thu Dec 03 14:35:47 EST 2015,03-Dec-2015 14:35:47.554,-75.75121204,39.65532889,16.0,6.0,-8.100000381469727,355.3,2.6431987,2.1452048,10.228029,0.11784357,918.75,21.74799233675003,16.86274528503418,12.452611457723378,122.54026794433594
Thu Dec 03 14:35:48 EST 2015,03-Dec-2015 14:35:48.054,-75.75119759,39.65546801,15.75,7.0,-7.699999809265137,0.3,2.0685902,2.2984335,9.959879,0.08208424,768.75,18.019765079021454,16.86274528503418,12.462239791209868,88.84169006347656
Thu Dec 03 14:35:48 EST 2015,03-Dec-2015 14:35:48.554,-75.75119759,39.65546801,15.75,7.0,-7.699999809265137,0.3,1.6472107,2.2601264,10.113108,0.08859056,653.75,15.534280240535736,16.86274528503418,12.462239791209868,75.60994720458984
Thu Dec 03 14:35:49 EST 2015,03-Dec-2015 14:35:49.055,-75.75117307,39.65559171,15.0,7.0,-7.599999904632568,4.9,2.4133554,1.8387469,9.998186,0.08407611,624.0,13.048795402050018,16.86274528503418,12.470873765785086,63.512351989746094
Thu Dec 03 14:35:49 EST 2015,03-Dec-2015 14:35:49.554,-75.75117307,39.65559171,15.0,7.0,-7.599999904632568,4.9,1.685518,2.4516625,9.80665,0.06365079,625.0,10.5633105635643,16.86274528503418,12.470873765785086,51.63448715209961
Thu Dec 03 14:35:50 EST 2015,03-Dec-2015 14:35:50.053,-75.75115344,39.65569398,14.0,9.0,-8.5,8.1,0.7278373,2.9879637,9.576807,0.04432863,716.25,8.077825725078583,16.86274528503418,12.478006128035418,40.34731674194336
Thu Dec 03 14:35:50 EST 2015,03-Dec-2015 14:35:50.554,-75.75115344,39.65569398,14.0,9.0,-8.5,8.1,1.1109096,2.834735,9.576807,0.043376386,648.25,6.213712096214294,16.86274528503418,12.478006128035418,30.635066986083984
Thu Dec 03 14:35:51 EST 2015,03-Dec-2015 14:35:51.054,-75.75111839,39.65581451,14.0,10.0,-8.699999809265137,10.6,1.1875241,2.719813,9.998186,0.082134426,578.75,4.349598467350006,16.86274528503418,12.486528696487085,21.170785903930664
Thu Dec 03 14:35:51 EST 2015,03-Dec-2015 14:35:51.554,-75.75111839,39.65581451,14.0,10.0,-8.699999809265137,10.6,0.45968673,2.9879637,9.155427,0.0018371344,585.75,3.106856048107147,16.86274528503418,12.486528696487085,14.994378089904785
Thu Dec 03 14:35:52 EST 2015,03-Dec-2015 14:35:52.053,-75.75119064,39.65557229,5.25,7.0,-8.5,16.7,0.076614454,3.3327289,9.5385,0.048995197,663.25,1.8641136288642883,16.86274528503418,12.503678128484808,9.230304718017578
Thu Dec 03 14:35:52 EST 2015,03-Dec-2015 14:35:52.557,-75.75119064,39.65557229,5.25,7.0,-8.5,16.7,-0.11492168,3.2561142,9.500193,0.042788208,650.0,1.8641136288642883,16.86274528503418,12.503678128484808,9.190519332885742
Thu Dec 03 14:35:53 EST 2015,03-Dec-2015 14:35:53.054,-75.75123803,39.65545282,0.0,5.0,-8.399999618530273,0.0,0.22984336,3.1794999,9.5385,0.044187367,639.0,1.8641136288642883,16.86274528503418,12.512299066173227,9.230304718017578
Thu Dec 03 14:35:53 EST 2015,03-Dec-2015 14:35:53.554,-75.75123803,39.65545282,0.0,5.0,-8.399999618530273,0.0,0.038307227,3.217807,9.883265,0.078528225,635.75,1.8641136288642883,16.86274528503418,12.512299066173227,9.230304718017578
Thu Dec 03 14:35:54 EST 2015,03-Dec-2015 14:35:54.054,-75.751247,39.65543954,0.0,4.0,-8.899999618530273,0.0,0.22984336,3.2944214,9.576807,0.051641762,635.75,1.8641136288642883,16.86274528503418,12.513332535744894,9.230304718017578
Thu Dec 03 14:35:54 EST 2015,03-Dec-2015 14:35:54.554,-75.751247,39.65543954,0.0,4.0,-8.899999618530273,0.0,-0.11492168,3.2944214,9.423578,0.036685884,632.75,0.0,16.86274528503418,12.513332535744894,9.190519332885742
Thu Dec 03 14:35:55 EST 2015,03-Dec-2015 14:35:55.054,-75.75124455,39.65543804,0.0,4.0,-8.800000190734863,0.0,0.038307227,3.1794999,9.768343,0.06618017,635.75,0.0,16.86274528503418,12.51349964493022,0.0
Thu Dec 03 14:35:55 EST 2015,03-Dec-2015 14:35:55.554,-75.75124455,39.65543804,0.0,4.0,-8.800000190734863,0.0,-0.038307227,3.2561142,9.691729,0.061217606,632.75,0.0,16.86274528503418,12.51349964493022,0.0
Thu Dec 03 14:35:56 EST 2015,03-Dec-2015 14:35:56.054,-75.75124029,39.65542651,0.0,3.0,-8.5,0.0,0.11492168,3.217807,9.385271,0.030441105,633.5,0.0,16.86274528503418,12.514326894656165,0.0
Thu Dec 03 14:35:56 EST 2015,03-Dec-2015 14:35:56.554,-75.75124029,39.65542651,0.0,3.0,-8.5,0.0,0.038307227,3.217807,9.615114,0.052571595,635.75,0.0,16.86274528503418,12.514326894656165,0.0
